training_datetime,dayname,month,year,nickname,employee_names,company,trainer,short_type,bgn_per_hour,concat_emp_company,total_per_emp,trainings_left,returns_or_not,flags,phone,pvt_email,work_email,scheduled_date,type,emp_names_input,is_valid
22-Feb-2023 19:30:00,Wednesday,February,2023,ANIRAMIR,Angela Miranda,SWIFT SYSTEMS,Радослав Иванов,На живо,50.0,ANIRAMIR|SWIFT SYSTEMS,40,,more then one session,,885521133,angela.miranda@yahoo.co.uk,a.miranda@swift.systems.com,18-Feb-2023,Swift Systems: Тренинг за лидери на живо | Leadership training in person,|Angela|Miranda|,1.0
23-Feb-2023 08:00:00,Thursday,February,2023,MCBBOABB,Mckenna Abbott,AGILE IDEAS,Жана Иванова,Онлайн,55.0,MCBBOABB|AGILE IDEAS,2,,more then one session,,883502982,mckenna.abbott@gmail.com,m.abbott@agile.ideas.com,21-Feb-2023,Agile Ideas: Онлайн тренинг за лидери | Online leadership training,|Mckenna|Abbott|,1.0
23-Feb-2023 08:30:00,Thursday,February,2023,STUKUKUK,Stoimena Kukuryashkov,SWIFT SYSTEMS,Георги Михайлов,На живо,50.0,STUKUKUK|SWIFT SYSTEMS,21,,more then one session,,889133322,stoimena.kukuryashkov@abv.bg,s.kukuryashkov@swift.systems.com,16-Feb-2023,Swift Systems: Тренинг за лидери на живо | Leadership training in person,|Стоимена|Кукуряшков|,1.0
23-Feb-2023 09:30:00,Thursday,February,2023,DUELEBEL,Duda Belezhkova,SWIFT SYSTEMS,Георги Михайлов,На живо,50.0,DUELEBEL|SWIFT SYSTEMS,21,,more then one session,,885921292,duda.belezhkova@abv.bg,d.belezhkova@swift.systems.com,16-Feb-2023,Swift Systems: Тренинг за лидери на живо | Leadership training in person,|Дуда|Бележкова|,1.0
23-Feb-2023 10:00:00,Thursday,February,2023,GEARAPAR,Georgi Parashkevov,SWIFT SYSTEMS,Димитър Георгиев,Онлайн,50.0,GEARAPAR|SWIFT SYSTEMS,47,,more then one session,,888811192,georgi.parashkevov@mail.bg,g.parashkevov@swift.systems.com,21-Feb-2023,Swift Systems: Онлайн тренинг за лидери | Online leadership training,|Георги|Парашкевов|,1.0
23-Feb-2023 12:00:00,Thursday,February,2023,PRAKOYAK,Prostisveta Yakov,NOVEX,Георги Михайлов,На живо,50.0,PRAKOYAK|NOVEX,3,9.0,more then one session,,811221151,prostisveta.yakov@gmail.com,p.yakov@novex.com,13-Feb-2023,Novex: Тренинг за лидери на живо | Leadership training in person,|Простисвета|Яков|,1.0
23-Feb-2023 13:00:00,Thursday,February,2023,HERUSKRU,Hektor Krushovska,SWIFT SYSTEMS,Цветелина Петрова,На живо,50.0,HERUSKRU|SWIFT SYSTEMS,26,,more then one session,,883528082,xektor.krushovska@mail.bg,x.krushovska@swift.systems.com,17-Feb-2023,Swift Systems: Тренинг за лидери на живо | Leadership training in person,|Хектор|Крушовска|,1.0
23-Feb-2023 15:00:00,Thursday,February,2023,LEAPUEKO,Leko Sapundzhieva,VISION,Димитър Петров,На живо,40.0,LEAPUEKO|VISION,3,,more then one session,,895231211,leko.sapundzhieva@gmail.com,leko.sapundzhieva@gmail.com,21-Feb-2023,VISION: Тренинг за лидери на живо | Leadership training in person,|Леко|Сапунджиева|,1.0
23-Feb-2023 16:30:00,Thursday,February,2023,AGIKONIK,Aglen Nikolov,AGILE IDEAS,Калина Петрова,На живо,55.0,AGIKONIK|AGILE IDEAS,3,,more then one session,,882181103,aglen.nikolov@mail.bg,a.nikolov@agile.ideas.com,21-Feb-2023,Agile Ideas: Тренинг за лидери на живо | Leadership training in person,|Ъглен|Николов|,1.0
23-Feb-2023 17:00:00,Thursday,February,2023,ANIRAMIR,Angela Miranda,SWIFT SYSTEMS,Теодора Йорданова,На живо,50.0,ANIRAMIR|SWIFT SYSTEMS,40,,more then one session,,882222093,angela.miranda@yahoo.co.uk,a.miranda@swift.systems.com,21-Feb-2023,Swift Systems: Тренинг за лидери на живо | Leadership training in person,|Angela|Miranda|,1.0
23-Feb-2023 18:00:00,Thursday,February,2023,GIONDPON,Giko Pondyov,SWIFT SYSTEMS,Димитър Петров,На живо,50.0,GIONDPON|SWIFT SYSTEMS,27,,more then one session,,892821911,giko.pondaov@abv.bg,g.pondaov@swift.systems.com,10-Feb-2023,Swift Systems: Тренинг за лидери на живо | Leadership training in person,|Гико|Пондьов|,1.0
23-Feb-2023 18:00:00,Thursday,February,2023,JASPAESP,Jacquelyn Esparza,SUNRISECORP,Михаил Димитров,На живо,40.0,JASPAESP|SUNRISECORP,1,,only one session,,889222111,jacquelyn.esparza@msn.com,j.esparza@sunrisecorp.com,18-Feb-2023,SunriseCorp: Тренинг за лидери на живо | Leadership training in person,|Jacquelyn|Esparza|,1.0
23-Feb-2023 19:00:00,Thursday,February,2023,ISELLSLA,Isla Bell,WISEWAY,Теодора Йорданова,На живо,50.0,ISELLSLA|WISEWAY,5,,more then one session,"2,",892301913,isla.bell@yahoo.co.uk,,26-Jan-2023,WiseWay: Тренинг за лидери на живо | Leadership training in person,|Isla|Bell|,1.0
24-Feb-2023 12:00:00,Friday,February,2023,VIARBBAR,Vidyu Barborkov,SUNRISECORP,Веселин Стефанов,Онлайн,40.0,VIARBBAR|SUNRISECORP,2,,more then one session,,359881051102,vidyu.barborkov@mail.bg,v.barborkov@sunrisecorp.com,14-Feb-2023,SunriseCorp: Онлайн тренинг за лидери | Online leadership training,|Видю|Бърборков|,1.0
24-Feb-2023 13:00:00,Friday,February,2023,AGOLIKOL,Aglay Kolichkov,NOVEX,Веселин Стефанов,На живо,50.0,AGOLIKOL|NOVEX,9,3.0,more then one session,,898201220,aglaj.kolichkov@mail.bg,a.kolichkov@novex.com,04-Feb-2023,Novex: Тренинг за лидери на живо | Leadership training in person,|Аглай|Количков|,1.0
24-Feb-2023 13:00:00,Friday,February,2023,PAANGAVI,Paviliya Mangafova,SUNRISECORP,Жана Иванова,Онлайн,40.0,PAANGAVI|SUNRISECORP,4,,more then one session,,818221225,paviliya.mangafova@yahoo.com,paviliya.mangafova@yahoo.com,17-Feb-2023,SunriseCorp: Онлайн тренинг за лидери | Online leadership training,|Павилия|Мангъфова|,1.0
25-Feb-2023 19:00:00,Saturday,February,2023,FLHERCHE,Flaviya Chervenkova,SUNRISECORP,Ангела Петкова,Онлайн,40.0,FLHERCHE|SUNRISECORP,3,,more then one session,,882930050,flaviya.chervenkova@abv.bg,f.chervenkova@sunrisecorp.com,22-Feb-2023,SunriseCorp: Онлайн тренинг за лидери | Online leadership training,|Флавия|Червенкова|,1.0
27-Feb-2023 11:00:00,Monday,February,2023,MAATAKAT,Maren Katarov,MODERNTECH,Калина Петрова,На живо,40.0,MAATAKAT|MODERNTECH,1,,only one session,,818523212,maren.katarov@abv.bg,m.katarov@moderntech.com,24-Feb-2023,ModernTech: Тренинг за лидери на живо | Leadership training in person,|Марен|Катъров|,1.0
27-Feb-2023 15:00:00,Monday,February,2023,TUHUKCHU,Tufka Chukchukov,SWIFT SYSTEMS,Георги Михайлов,На живо,50.0,TUHUKCHU|SWIFT SYSTEMS,1,,only one session,,889090202,tufka.chukchukov@yahoo.com,t.chukchukov@swift.systems.com,23-Feb-2023,Swift Systems: Тренинг за лидери на живо | Leadership training in person,|Туфка|Чукчуков|,1.0
27-Feb-2023 17:00:00,Monday,February,2023,MAALLBAL,Manuel Ballard,SUNRISECORP,Калина Петрова,На живо,40.0,MAALLBAL|SUNRISECORP,2,,more then one session,,881522253,manuel.ballard@msn.com,m.ballard@sunrisecorp.com,28-Jan-2023,SunriseCorp: Тренинг за лидери на живо | Leadership training in person,|Manuel|Ballard|,1.0
27-Feb-2023 18:00:00,Monday,February,2023,DEATAKAT,Dea Katarova,SUNRISECORP,Калина Петрова,На живо,40.0,DEATAKAT|SUNRISECORP,2,,more then one session,,359819335218,dea.katarova@gmail.com,d.katarova@sunrisecorp.com,01-Feb-2023,SunriseCorp: Тренинг за лидери на живо | Leadership training in person,|Деа|Катърова|,1.0
27-Feb-2023 18:00:00,Monday,February,2023,AYALSYLI,Aylin Walsh,INDIGO,Радослав Иванов,Онлайн,50.0,AYALSYLI|INDIGO,10,,more then one session,,2915151935200,aylin.walsh@yandex.ru,aylin.walsh@yandex.ru,24-Feb-2023,iNdigo | Nexern | Conzap: Онлайн тренинг за лидери | Online leadership training,|Aylin|Walsh|,1.0
28-Feb-2023 08:30:00,Tuesday,February,2023,LYLIEILI,Lyanka Ilieva,SWIFT SYSTEMS,Георги Михайлов,На живо,50.0,LYLIEILI|SWIFT SYSTEMS,22,,more then one session,,885201535,lyanka.ilieva@yahoo.com,l.ilieva@swift.systems.com,25-Feb-2023,Swift Systems: Тренинг за лидери на живо | Leadership training in person,|Лянка|Илиева|,1.0
28-Feb-2023 09:00:00,Tuesday,February,2023,MIOPKILD,Mildiya Topkov,ОНЛАЙН КОУЧИНГ,Теодора Йорданова,Онлайн,0.0,MIOPKILD|ОНЛАЙН КОУЧИНГ,3,,more then one session,"2,",,mildiya.topkov@mail.bg,,21-Feb-2023,Онлайн коучинг,|милдия|Топков|,0.0
28-Feb-2023 10:00:00,Tuesday,February,2023,MAARKATT,Matthew Park,NOVEX,Калина Петрова,Онлайн,50.0,MAARKATT|NOVEX,6,6.0,more then one session,,882112111,matthew.park@gmail.com,matthew.park@gmail.com,24-Feb-2023,Novex: Онлайн тренинг за лидери|Online leadership training,|Matthew|Park|,1.0
28-Feb-2023 12:00:00,Tuesday,February,2023,TSALKBAL,Tsvetana Balkanska,SUNRISECORP,Калина Петрова,Онлайн,40.0,TSALKBAL|SUNRISECORP,1,,only one session,,882922500,cvetana.balkanska@mail.bg,c.balkanska@sunrisecorp.com,22-Feb-2023,SunriseCorp: Онлайн тренинг за лидери | Online leadership training,|Цветана|Балканска|,1.0
28-Feb-2023 13:00:00,Tuesday,February,2023,YAAPCTAP,Yanche Tapchileshtov,NOVEX,Жана Иванова,Онлайн,50.0,YAAPCTAP|NOVEX,1,11.0,only one session,,889293128,yanche.tapchileshhov@abv.bg,y.tapchileshhov@novex.com,24-Feb-2023,Novex: Онлайн тренинг за лидери|Online leadership training,|Янче|Тъпчилещов|,1.0
28-Feb-2023 16:30:00,Tuesday,February,2023,BOENDOZH,Bozhinel Pendzhakova,ОНЛАЙН КОУЧИНГ,Теодора Йорданова,Онлайн,0.0,BOENDOZH|ОНЛАЙН КОУЧИНГ,6,,more then one session,"2,",,bozhinel.pendzhakova@abv.bg,,21-Feb-2023,Онлайн коучинг,|Божинел|Пенджакова|,0.0
28-Feb-2023 18:00:00,Tuesday,February,2023,PAURTAVL,Pavlincho Kurtakova,NOVEX,София Димитрова,Онлайн,50.0,PAURTAVL|NOVEX,10,2.0,more then one session,,359818125925,pavlincho.kurtakova@abv.bg,pavlincho.kurtakova@abv.bg,20-Feb-2023,Novex: Онлайн тренинг за лидери|Online leadership training,|Павлинчо|Куртакова|,1.0
28-Feb-2023 19:00:00,Tuesday,February,2023,DUANOZAN,Duda Zanov,NOVEX,София Димитрова,Онлайн,50.0,DUANOZAN|NOVEX,7,5.0,more then one session,,895902832,duda.zanov@mail.bg,d.zanov@novex.com,20-Feb-2023,Novex: Онлайн тренинг за лидери|Online leadership training,|Дуда|Занов|,1.0
